,amp,batch_size,bss_reg,cat:auto_augment:None,cat:auto_augment:original,cat:auto_augment:v0,cat:data_augmentation:None,cat:data_augmentation:auto_augment,cat:data_augmentation:random_augment,cat:data_augmentation:trivial_augment,cat:model:beit_base_patch16_384,cat:model:beit_large_patch16_512,cat:model:convnext_small_384_in22ft1k,cat:model:deit3_small_patch16_384_in21ft1k,cat:model:dla46x_c,cat:model:edgenext_small,cat:model:edgenext_x_small,cat:model:edgenext_xx_small,cat:model:mobilevit_xs,cat:model:mobilevit_xxs,cat:model:mobilevitv2_075,cat:model:swinv2_base_window12to24_192to384_22kft1k,cat:model:tf_efficientnet_b4_ns,cat:model:tf_efficientnet_b6_ns,cat:model:tf_efficientnet_b7_ns,cat:model:volo_d1_384,cat:model:volo_d3_448,cat:model:volo_d4_448,cat:model:volo_d5_448,cat:model:volo_d5_512,cat:model:xcit_nano_12_p8_384_dist,cat:model:xcit_small_12_p8_384_dist,cat:model:xcit_tiny_12_p8_384_dist,cat:model:xcit_tiny_24_p8_384_dist,cat:opt:adam,cat:opt:adamp,cat:opt:adamw,cat:opt:momentum,cat:opt:sgd,cat:opt_betas:None,"cat:opt_betas:[0.0, 0.999]","cat:opt_betas:[0.0, 0.99]","cat:opt_betas:[0.9, 0.999]","cat:opt_betas:[0.9, 0.99]",cat:sched:cosine,cat:sched:multistep,cat:sched:plateau,cat:sched:step,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,momentum,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay
17950753386536368,0,8,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0.5,4.0,10.0,0.5,0.01,0.0,0.75,1,5e-05,0.4,0.0,0.0,10,0.4,8,2,0.05,0.0001,1,10,0.0,0.01
63240557552750054,0,4,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.0,1.0,0.5,20.0,0.5,0.01,0.2,0.65,0,0.005,0.0,1.0,0.9,10,0.8,17,2,0.0,0.0,1,5,1e-05,1e-05
32146215212420297,1,4,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,1.0,0.1,90.0,0.1,0.01,0.4,0.75,0,0.01,0.4,0.5,0.9,10,0.2,17,3,0.1,0.001,0,5,1e-05,0.0
3482354087917652,0,4,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,2.0,0.5,90.0,0.1,0.0001,0.4,0.65,1,0.01,0.4,0.75,0.9,10,0.8,9,2,0.0,0.001,0,10,1e-06,0.001
4571531792907356,0,4,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,0.0,0.5,90.0,0.1,0.0001,0.4,-1.0,0,0.005,0.0,0.25,0.9,10,0.8,8,2,0.1,0.1,0,0,1e-06,0.0001
6297178630398296,0,128,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10.0,4.0,2.0,90.0,0.1,0.1,0.1,-1.0,0,0.0001,8.0,0.25,0.9,10,1.0,8,2,0.1,0.1,1,10,1e-06,1e-05
143900707992090681,1,4,0.0001,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.0,0.5,0.1,20.0,0.1,0.001,0.0,0.75,1,0.0005,0.0,0.0,0.9,10,0.6,8,2,0.05,0.0001,0,10,1e-06,1e-05
431563600019553178,0,8,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,10.0,1.0,4.0,20.0,0.1,0.01,0.3,-1.0,1,0.01,4.0,0.5,0.9,10,0.4,17,3,0.05,0.0,1,10,1e-06,0.01
25714606304548389,1,4,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.0,2.0,1.0,90.0,0.1,0.001,0.3,0.65,1,0.005,0.4,0.5,0.9,2,0.8,8,2,0.1,0.01,0,0,0.0,0.01
13763381037527210,0,256,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10.0,4.0,0.5,90.0,0.1,0.01,0.1,-1.0,0,0.01,1.0,0.75,0.9,10,0.8,8,2,0.05,0.001,1,5,0.0,1e-05
254856836119576007,1,64,0.001,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.5,4.0,20.0,0.5,0.001,0.2,0.75,1,0.001,0.4,0.0,0.9,10,1.0,17,2,0.0,0.001,1,0,1e-05,0.001
393136450389129413,1,32,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10.0,0.0,0.5,10.0,0.1,0.1,0.0,-1.0,0,0.0001,2.0,0.25,0.9,10,0.6,9,3,0.0,0.1,0,5,0.0,0.0001
11505420441228014,0,16,0.001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,4.0,0.5,10.0,0.1,0.01,0.4,0.75,0,0.005,0.2,0.75,0.9,10,0.2,8,2,0.1,0.0001,1,5,1e-06,0.001
24898833200497257,1,8,0.0001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,2.0,90.0,0.1,0.01,0.3,0.65,0,0.01,0.2,0.25,0.9,2,0.0,8,2,0.05,0.1,1,0,1e-06,0.1
7512109255959768,0,2,0.0001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,0.0,4.0,90.0,0.1,0.1,0.4,0.75,1,0.0005,0.0,0.0,0.9,10,0.8,8,2,0.1,0.0,0,10,1e-06,0.0
55330118744876749,1,2,0.0001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.0,0.0,4.0,90.0,0.1,0.0,0.1,0.65,1,0.0001,0.0,0.5,0.8,5,0.8,8,2,0.1,0.001,1,10,1e-05,1e-05
26180515255227987,1,4,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.0,4.0,0.0,90.0,0.1,0.01,0.1,-1.0,1,1e-05,0.2,1.0,0.9,10,0.6,8,2,0.0,0.0,1,0,1e-06,0.01
17900301380413752,0,2,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10.0,0.0,0.1,90.0,0.1,0.0001,0.4,0.65,1,0.005,0.4,0.5,0.9,10,1.0,8,2,0.0,0.01,0,10,0.0,0.01
616069521097342150,0,8,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-1.0,2.0,1.0,10.0,0.1,0.0,0.3,-1.0,0,0.001,1.0,0.75,0.99,10,0.8,17,3,0.05,0.01,0,10,0.0,0.1
89283178373156068,0,8,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,0.5,2.0,90.0,0.1,0.0,0.0,0.65,1,0.0005,2.0,0.25,0.8,10,0.4,9,3,0.0,0.0001,0,5,0.0,0.1
16814778873170227,1,16,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.0,4.0,0.5,90.0,0.1,0.0,0.0,0.65,0,1e-05,4.0,0.0,0.9,10,0.6,8,2,0.1,0.0,0,5,1e-06,0.1
14133273535121860,0,32,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,2.0,0.0,90.0,0.1,0.001,0.3,-1.0,0,1e-05,0.0,0.25,0.9,10,0.6,8,2,0.0,0.001,0,5,1e-06,1e-05
17504653138527825,1,32,0.001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,4.0,0.1,90.0,0.1,0.0,0.3,0.75,0,0.0001,0.4,0.25,0.9,10,0.4,8,2,0.1,0.0001,1,10,1e-05,0.1
7336707096150822,0,64,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-1.0,2.0,2.0,90.0,0.1,0.0001,0.4,0.65,0,1e-05,8.0,0.0,0.9,10,0.2,8,2,0.0,0.1,1,0,1e-06,0.0
12392795716672293,1,32,0.01,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,0.1,90.0,0.1,0.0001,0.2,0.75,1,1e-05,2.0,0.75,0.9,10,0.4,8,2,0.0,0.0001,1,5,0.0,0.0001
81851807141368876,0,16,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1.0,4.0,0.5,90.0,0.1,0.0001,0.3,-1.0,0,5e-05,4.0,0.75,0.9,10,0.4,9,3,0.1,0.0,1,10,1e-06,0.1
90315966450418366,0,8,0.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10.0,2.0,0.25,20.0,0.5,0.001,0.1,0.75,0,0.01,8.0,1.0,0.9,10,1.0,8,2,0.1,0.1,1,5,1e-05,0.1
7110523268119603,1,2,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,10.0,0.0,2.0,90.0,0.1,0.001,0.3,-1.0,0,1e-05,0.2,0.5,0.9,2,0.2,8,2,0.1,0.01,0,10,0.0,0.0
76948607572153012,0,2,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,10.0,0.0,0.0,90.0,0.1,0.01,0.4,0.65,0,0.0001,0.2,0.75,0.9,2,0.0,8,2,0.1,0.01,1,10,1e-05,0.001
128842707219847767,1,32,0.0001,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1.0,1.0,0.1,20.0,0.5,0.01,0.2,0.65,0,0.0005,2.0,0.25,0.9,10,0.4,8,2,0.1,0.001,1,0,1e-06,0.0
165179595277310294,0,4,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,10.0,1.0,0.1,10.0,0.5,0.0001,0.3,-1.0,1,0.005,1.0,0.0,0.8,10,0.6,8,2,0.1,0.1,1,10,0.0,0.001
98380210351223438,0,32,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10.0,0.0,2.0,90.0,0.1,0.001,0.3,-1.0,1,0.001,0.0,0.25,0.9,10,0.8,9,3,0.05,0.001,1,5,1e-05,0.1
447582170161096200,0,2,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.0,2.0,2.0,10.0,0.5,0.1,0.1,0.75,0,0.001,8.0,0.0,0.99,10,0.0,8,2,0.0,0.01,0,5,1e-06,0.01
9733396025825937,1,32,0.0001,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,0.5,4.0,90.0,0.1,0.0,0.2,-1.0,0,0.0001,0.4,1.0,0.8,10,0.6,8,2,0.1,0.01,1,5,0.0,0.01
153582432127956220,0,8,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-1.0,4.0,0.5,10.0,0.5,0.001,0.4,0.65,1,0.005,2.0,0.0,0.99,10,0.6,8,2,0.1,0.0001,1,0,1e-05,0.0
4457203095646689,1,256,0.01,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,0.5,0.0,90.0,0.1,0.0,0.2,0.65,1,0.0005,0.0,0.0,0.9,10,0.4,8,2,0.0,0.001,1,10,0.0,0.0001
9927305255501285,1,8,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,90.0,0.1,0.0001,0.2,0.65,1,0.0001,0.4,0.25,0.9,10,0.4,8,2,0.1,0.0001,0,0,1e-06,0.01
127939980402644655,1,4,0.1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.0,4.0,0.0,90.0,0.1,0.001,0.1,0.75,0,0.0001,8.0,0.0,0.9,10,1.0,17,3,0.1,0.001,1,0,1e-05,1e-05
29932414552693641,1,4,0.0001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.0,0.5,0.25,90.0,0.1,0.1,0.0,-1.0,0,0.0001,8.0,0.5,0.9,10,0.8,8,2,0.0,0.0,1,5,0.0,1e-05
14078409326653448,0,4,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.0,2.0,0.1,90.0,0.1,0.0001,0.1,0.75,1,0.0001,0.0,0.5,0.9,10,0.8,8,2,0.05,0.01,1,0,1e-06,1e-05
14189553394781268,0,128,0.001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10.0,1.0,2.0,90.0,0.1,0.01,0.3,0.65,0,5e-05,1.0,0.0,0.0,10,1.0,8,2,0.1,0.0,1,5,1e-06,1e-05
8621456159108822,0,32,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0,0.0,0.25,90.0,0.1,0.0,0.4,-1.0,0,1e-05,0.2,0.75,0.9,5,1.0,8,2,0.05,0.1,0,0,1e-06,0.1
193410663984598522,0,4,0.0001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-1.0,0.0,0.1,90.0,0.1,0.0001,0.4,0.75,0,0.005,2.0,1.0,0.9,5,0.2,8,2,0.05,0.0001,0,10,0.0,0.0
79252893046895880,0,128,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.0,0.5,0.0,20.0,0.1,0.01,0.3,0.75,1,5e-05,2.0,0.25,0.9,10,1.0,8,2,0.05,0.001,0,0,1e-05,1e-05
10813016227399762,0,8,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10.0,2.0,4.0,90.0,0.1,0.1,0.0,0.65,1,5e-05,1.0,0.25,0.9,10,1.0,8,2,0.1,0.0,0,0,0.0,0.001
29291602609336776,0,16,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10.0,1.0,0.5,90.0,0.1,0.0,0.3,-1.0,1,1e-05,1.0,0.75,0.9,10,0.0,8,2,0.05,0.001,0,0,1e-05,0.0001
106256778875850754,0,16,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10.0,2.0,0.0,90.0,0.1,0.0001,0.2,0.65,0,0.005,8.0,0.5,0.9,10,0.8,17,3,0.05,0.001,0,0,1e-05,0.1
12543297309160775,1,32,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.5,90.0,0.1,0.001,0.4,-1.0,0,0.005,2.0,0.5,0.9,10,1.0,8,2,0.0,0.0001,1,10,0.0,0.0001
68011076409421826,0,4,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.0,0.5,0.25,10.0,0.1,0.0001,0.4,-1.0,1,5e-05,4.0,0.75,0.9,10,0.2,8,2,0.0,0.01,0,0,1e-06,0.001
367507692494734638,0,32,0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,2.0,20.0,0.5,0.01,0.4,0.65,0,0.0001,1.0,0.0,0.9,10,0.6,8,2,0.1,0.0,1,5,0.0,0.001
10246110690576196,0,16,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1.0,0.0,0.25,90.0,0.1,0.0,0.1,0.75,0,0.0005,0.2,0.0,0.9,5,0.2,8,2,0.1,0.001,0,10,1e-06,0.01
18303530949942971,1,8,0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1.0,4.0,0.5,90.0,0.1,0.0001,0.0,-1.0,0,0.0005,8.0,0.0,0.9,10,0.0,8,2,0.0,0.0,0,10,1e-06,0.01
26660484856303022,0,4,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1.0,0.5,0.25,90.0,0.1,0.001,0.0,0.75,1,0.001,0.0,0.0,0.9,10,0.4,8,2,0.0,0.001,1,0,1e-05,0.01
11788262785544326,0,4,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-1.0,2.0,0.5,90.0,0.1,0.0,0.0,0.75,0,0.0001,0.2,1.0,0.8,10,0.0,8,2,0.1,0.0,1,0,1e-05,0.001
15532338344733987,1,32,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,0.0,0.5,90.0,0.1,0.01,0.3,0.65,0,0.01,4.0,0.5,0.9,2,0.4,8,2,0.0,0.0,1,5,1e-06,0.0
110242777272754253,1,8,0.0001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,1.0,0.1,20.0,0.1,0.0001,0.0,0.75,1,0.005,8.0,1.0,0.95,10,0.0,8,2,0.0,0.01,1,10,1e-06,0.0001
77546586462245473,1,4,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1.0,2.0,2.0,20.0,0.1,0.0,0.1,0.75,0,0.005,2.0,0.5,0.9,10,0.0,9,3,0.1,0.01,1,0,1e-06,0.0001
35866694675651211,1,32,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.0,4.0,2.0,90.0,0.1,0.01,0.4,0.75,1,0.0001,4.0,0.0,0.9,5,1.0,9,2,0.05,0.0,0,10,1e-06,0.001
66000349385953158,0,16,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-1.0,2.0,0.5,10.0,0.1,0.0001,0.4,0.65,0,0.01,0.2,0.5,0.9,10,1.0,8,2,0.0,0.1,1,5,1e-05,0.1
8756342357277434,0,256,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1.0,0.5,0.1,90.0,0.1,0.0001,0.2,-1.0,0,0.005,0.4,0.5,0.9,5,0.8,8,2,0.05,0.01,0,5,1e-06,0.1
81637339192318822,0,8,0.0001,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,10.0,0.5,0.0,90.0,0.1,0.0,0.0,-1.0,0,0.001,0.4,1.0,0.9,10,1.0,8,2,0.05,0.0001,0,5,1e-06,0.1
3223494367011109,1,2,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1.0,1.0,1.0,10.0,0.1,0.0001,0.1,-1.0,0,0.001,1.0,0.75,0.0,10,1.0,8,2,0.1,0.1,0,0,1e-06,0.001
6606702413872567,1,16,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-1.0,2.0,4.0,90.0,0.1,0.1,0.2,-1.0,1,5e-05,0.0,0.75,0.9,10,0.4,8,2,0.05,0.0,0,10,1e-05,1e-05
81918235280079219,1,4,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10.0,0.0,0.25,10.0,0.5,0.01,0.1,0.65,0,0.005,0.2,0.0,0.9,10,1.0,9,3,0.0,0.0,0,0,1e-05,0.1
1623165765553005,1,256,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10.0,2.0,0.25,10.0,0.1,0.01,0.3,0.65,1,5e-05,0.4,0.75,0.9,10,1.0,9,2,0.0,0.01,1,5,0.0,0.01
119215780559986312,0,2,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-1.0,4.0,0.1,10.0,0.5,0.0001,0.4,-1.0,0,0.0001,8.0,1.0,0.95,10,0.4,8,2,0.0,0.0001,1,10,0.0,1e-05
11939136485688282,0,128,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10.0,1.0,0.1,90.0,0.1,0.1,0.0,-1.0,1,0.005,1.0,0.5,0.8,10,1.0,8,2,0.1,0.0,1,5,1e-05,0.001
108188952945931640,0,4,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10.0,1.0,4.0,20.0,0.1,0.0001,0.0,0.65,0,0.0001,0.0,0.5,0.9,10,0.6,8,2,0.0,0.0001,0,5,0.0,0.001
11808007103511234,0,2,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-1.0,4.0,0.0,90.0,0.1,0.1,0.0,0.75,0,1e-05,0.4,0.0,0.9,10,0.8,9,2,0.0,0.001,1,0,1e-05,0.001
